date_time,dp_PGCT,dp_WESP,dp_droplet,dp_quench,dp_GC,power_input,roaster1inOperation,roaster2inOperation,row_Index
44234.0,15.500629965464274,29.83072288566165,3.5569316188494366,14.284056910087305,63.671129939499465,17.525508287475766,1.0,0.9805555555555556,79.0
44234.5,15.358561984697978,30.327044645945232,3.67605693075392,14.24821965853399,64.09860141171376,16.402048239037136,0.9291666666666668,1.0,80.0
44235.0,8.182546670569314,17.258661293321186,1.5737241933743158,7.843908937811567,35.293070854782776,38.84779153808511,0.0,1.0,81.0
44235.5,3.377569215827518,8.42275516986847,0.6497770647207896,2.3630542231930627,15.254554862446255,69.98204809089388,0.0,1.0,82.0
44236.0,4.913959434959623,11.353990891244676,1.2221565458509658,3.92749534434018,21.840621671603166,54.11629779286761,0.0,1.0,83.0
44236.5,3.404099388255013,8.274907321400113,0.7678133153253132,2.345657116174698,15.216706730590928,64.9572464801665,0.0,1.0,84.0
44237.0,3.465063554710812,7.136757360564338,1.1650523914231194,2.3369660324520534,14.484293756220076,51.93862470963361,0.0,1.0,85.0
44237.5,3.418807939026091,7.983311733934614,1.5820668955643973,2.2043621920877032,15.60222756034798,58.45459982761828,0.0,1.0,86.0
44238.0,2.203246984346899,5.558786641955764,1.8423024914434387,0.5830916589953833,10.553137577216452,39.52496695047499,0.0,0.5944444444444444,87.0
44238.5,3.138816929344709,6.876464563401209,0.2109832469943083,1.665652428360449,12.304211873188615,77.83651990652476,0.0,0.8625,88.0
44239.0,14.074901045031018,28.322766620583003,2.364492701159583,12.817306058882322,57.99355272910196,24.837216295402417,0.775,0.9513888888888888,89.0
44239.5,15.488982399304708,32.97136722935571,2.6757619433932835,14.5214885779553,66.13087896655003,18.19721659134439,1.0,1.0,90.0
44240.0,15.208032087484996,32.76938060124715,2.6688705245653788,14.46850983331808,65.56509372555755,17.839438098873327,0.9861111111111112,0.9652777777777778,91.0
44240.5,15.185087788105012,33.52903894583384,2.6549787905481126,14.467524862392908,66.33526396761752,18.76574298901822,0.9888888888888888,1.0,92.0
44241.0,13.04316837787628,28.49035258160697,2.186832139558262,12.32195005791954,56.52358880351886,22.7031481983685,1.0,0.7763888888888889,93.0
44241.5,10.71507391863399,24.98337148229281,1.7259351909160614,10.307839637173393,48.19488180661186,28.250718369373477,1.0,0.6402777777777777,94.0
44242.0,14.799014345804853,32.55404700703091,2.6699714607662624,14.47427351117755,64.7727175849076,17.010667323984485,1.0,0.9986111111111112,95.0
44242.5,15.350632513893975,32.48426735136244,2.6462424410714043,14.477650224086313,65.3568610895839,17.517250476983058,1.0,1.0,96.0
44243.0,15.09611203538047,32.156298168500264,2.6848887575997247,14.413291942369607,64.67479528780612,18.16819550942082,1.0,0.9847222222222224,97.0
44243.5,15.24469092686971,32.423643718825446,2.762003760867649,14.543332583705585,65.3379869464371,17.933965506367624,1.0,0.9833333333333332,98.0
44244.0,15.223584453264872,32.270535010761684,2.834437877602048,14.660709204943853,65.32842150529743,17.67056590654608,0.9652777777777778,1.0,99.0
44244.5,15.131347935729556,32.43931580384572,2.831594271130032,14.493588948415386,65.23969809893104,18.3302486394999,1.0,0.9986111111111112,100.0
44245.0,15.267809910244411,32.475185704231265,2.8274398300382826,14.61050236887402,65.54776830408308,17.78237321161905,1.0,1.0,101.0
44245.5,15.076347720623016,32.35828417142232,2.7894790689150493,14.302972389157448,64.89191565072785,18.23064163404115,1.0,0.9875,102.0
44246.0,14.918547501828936,32.13465064366658,2.81165099143982,14.389651272984016,64.60166470702323,17.493418346591017,1.0,1.0,103.0
44246.5,15.283819360203212,32.66394675572713,2.8564710471365187,14.243769184582764,65.4158191083206,17.780483639313054,1.0,1.0,104.0
44247.0,15.37284217013253,32.10536403920916,2.8934798505571155,14.381982258831462,65.07052667525907,17.343322067242607,0.9791666666666666,1.0,105.0
44247.5,15.361577008830176,33.06789791054196,2.9221842885017395,14.226348393493229,65.94842712746726,17.677239669936963,1.0,0.9791666666666666,106.0
44248.0,15.460401366816626,32.37402783499824,2.930427544646793,14.407416887705525,65.50382316737539,17.494322159201467,1.0,1.0,107.0
44248.5,14.567952545483909,33.52300091319614,2.9522203816307915,14.161233206300272,65.6275769111597,17.67773869817958,1.0,1.0,108.0
44249.0,15.294535296493107,32.83184623188443,2.99966028796302,14.29730714990033,65.83525063097477,17.577161430590603,1.0,1.0,109.0
44249.5,15.172277279694876,33.33266686068641,2.9868861820962693,14.12973862555292,66.03804493016666,17.853765018360296,1.0,1.0,110.0
44250.0,15.09004499912262,32.58163182205624,3.042869973182678,14.25340036186907,65.37966474592686,18.84260782062498,1.0,1.0,111.0
44250.5,15.178842845227985,33.3990566862954,3.0699050426483154,14.222068084445263,66.26764536152284,18.950968361997436,1.0,0.9930555555555556,112.0
44251.0,14.899375438690186,32.23908680544959,3.087493860721588,14.35616266756422,64.95786135755479,18.17721172570741,1.0,0.9972222222222222,113.0
44251.5,15.001106242338816,33.162554897202384,3.121701146496666,14.286213582754137,65.98242456581858,19.15709789718959,1.0,0.9888888888888888,114.0
44252.0,15.164008780320485,32.17649190690782,3.163045254018572,14.403964672744689,65.27011212599982,18.54246538810636,1.0,0.9847222222222224,115.0
44252.5,15.17055577304628,33.14353056218889,3.2208522134357027,14.331496505935986,66.28575678500864,19.01310347442401,1.0,0.9986111111111112,116.0
44253.0,14.767912628915576,32.03712556362152,3.276912291844686,14.445913514660464,64.88918944448233,17.84758031685116,1.0,0.9902777777777778,117.0
44253.5,14.950012718306647,33.027883378664654,3.2958158254623413,14.375437038143476,66.0892212546534,18.86783484506596,1.0,0.9986111111111112,118.0
44254.0,15.110925137996674,32.484000923898485,3.3415595981809827,14.47979111219239,65.81431248265629,18.579417996384493,0.9888888888888888,1.0,119.0
44254.5,15.137770048777265,32.82481112215254,3.4192411912812126,14.592275886734326,66.34966725872623,18.597024352095715,1.0,1.0,120.0
44255.0,15.591837135950724,32.22022183471256,3.434416953722636,14.8304681521323,66.42544431967868,17.129522450575923,1.0,1.0,121.0
44255.5,15.390404840310415,33.1935554239485,3.38988278971778,14.787471427520115,67.19460149010023,17.65499534546097,1.0,1.0,122.0
44256.0,15.53066346247991,32.510579119788275,3.334818951288859,14.812965429840713,66.5912984672701,16.563397440004902,1.0,0.9888888888888888,123.0
44256.5,15.169736059506734,32.7535406615999,3.3004403524928625,14.756820386149531,66.44988866795902,17.45272789933113,0.9666666666666668,0.9708333333333332,124.0
44257.0,15.550760949982536,32.34714325269064,3.353896551662021,14.91280051138666,66.58132755822605,16.938134159897107,1.0,0.9972222222222222,125.0
44257.5,15.624162108368344,32.93253022299872,3.428211671776242,15.102492569552528,67.48632190889782,16.564737271907806,0.9972222222222222,1.0,126.0
44258.0,15.704845939742194,33.17422476079729,3.5077765968110826,15.165111869821946,67.9850291122165,15.538204671688348,0.9888888888888888,0.9958333333333332,127.0
44258.5,15.19642890824212,32.99314828713735,3.327320631345113,14.74844975107246,66.73020707401965,16.704756193242357,1.0,0.9944444444444444,128.0
44259.0,15.097960384686788,31.657651284005908,3.341577321953244,14.704584703031124,65.24627377574603,16.412071358567538,0.9722222222222222,1.0,129.0
44259.5,15.24770463572608,32.506022426817154,3.407112056679196,14.710093525383208,66.36346124476857,16.22512179625022,1.0,1.0,130.0
44260.0,10.194882649441974,21.392968710749926,2.095336097137382,9.326445083629288,43.42543592773662,27.15505469000061,0.5958333333333333,0.8097222222222222,131.0
44260.5,11.358045065185676,23.91207398843641,2.1246720548719167,10.462315184809269,48.33741077234865,23.304458146251893,0.8777777777777778,0.6291666666666667,132.0
44261.0,15.415084715684255,31.583343278037177,3.295261832078298,14.772191852796825,65.54005381776435,15.32445192994794,1.0,0.9791666666666666,133.0
44261.5,15.757712337705824,32.552063986990184,3.46394659280777,15.176176937090029,67.4117135024733,15.521528438526426,1.0,1.0,134.0
44262.0,15.608313604195912,31.515317437383864,3.4689189977116053,15.144061056214074,66.15442214486086,15.4007735690152,0.9194444444444444,0.9875,135.0
44262.5,15.320950289567312,31.832632025082905,3.46228363249037,14.826759069394836,65.92401292313977,16.041161120248287,0.9791666666666666,0.9847222222222224,136.0
44263.0,15.122809362411498,31.848867644204034,3.489334808455573,14.935739962073663,65.88749519170572,15.464852216076508,0.9222222222222224,0.9875,137.0
44263.5,15.62392361826367,32.091950779491,3.3831656747394137,14.758815493465711,66.38643798657382,14.981949749234726,1.0,0.8986111111111111,138.0
44264.0,12.037346543042151,25.01812739328317,2.5240373183015903,11.447997813399295,51.54305952780156,23.20942450912269,0.7125,0.8930555555555556,139.0
44264.5,15.316136059496138,31.75926535924276,3.328279723061456,14.665166619720145,65.60977220465946,14.78192493000627,0.8694444444444445,1.0,140.0
44265.0,15.571288492944506,31.76019653744168,3.4910815755526223,15.063796311616898,66.2573275162114,13.837435846674143,1.0,1.0,141.0
44265.5,14.539363924662272,30.81197953489092,3.3248340302043493,14.036661689405769,63.1642737755429,14.72771080232883,1.0,0.4986111111111111,142.0
44266.0,14.553061139583589,30.136165830824112,3.36130389769872,14.062268018325428,62.57442707048548,14.113608912192424,0.9861111111111112,0.2069444444444444,143.0
44266.5,15.06612670024236,31.83857701884376,3.5826185557577346,14.57064543457495,65.55834189678232,14.35130810946823,1.0,0.9777777777777776,144.0
44267.0,15.28208365837733,31.24000898996989,3.710599856906467,14.762744179528411,65.44265471746007,14.314604025268483,1.0,0.9097222222222222,145.0
44267.5,15.229792198869918,32.180432481235925,3.7775193638271753,14.845891060440852,66.55468962392123,15.131403216835803,1.0,0.9347222222222222,146.0
44268.0,15.2503962331348,31.341176080703736,3.8139835079511006,14.845489483575026,65.71394915067488,14.558767588560183,1.0,0.9791666666666666,147.0
44268.5,14.5622719473309,31.543737681706748,3.9596313264634873,14.94319332069976,65.45215576383958,13.987431583724987,0.8263888888888888,1.0,148.0
44269.0,10.213455662322747,24.21721008496566,2.7265522571798,11.001087101762986,48.60627991117007,21.69872753597832,0.0888888888888888,0.8625,149.0
44269.5,12.29694338109758,30.682953815990025,3.37737256553438,13.946831083359818,60.80364183061239,14.73027730570966,0.9513888888888888,1.0,150.0
44270.0,14.408370717366536,31.65404775407579,3.559990825917985,14.432057529656838,64.54742923905658,14.895382103180324,1.0,1.0,151.0
44270.5,14.523688883251614,31.4230856206682,3.412576909859975,14.12803883544301,63.98724452116451,14.827744987041733,0.9708333333333332,0.9888888888888888,152.0
44271.0,14.81653180387285,31.4564315504498,3.4773148364490933,14.49782933352722,64.77266774136159,15.029508306764612,1.0,1.0,153.0
44271.5,14.962898222605387,31.73048320876228,3.5618377712037828,14.567200599445236,65.32887737452984,15.328669327629951,1.0,1.0,154.0
44272.0,14.760935961206751,31.580435940292148,3.563097296158473,14.47935987074549,64.89366593734465,15.561090838953994,0.9944444444444444,0.9847222222222224,155.0
44272.5,11.986599358657582,25.66109295773009,2.6442377330631848,11.31960626615263,52.09613769507915,23.635651397206544,0.9402777777777778,0.6986111111111111,156.0
44273.0,15.185407784250048,31.99242612255944,3.686213959587945,15.039702224400308,66.42154511047734,15.003498889383518,1.0,1.0,157.0
44273.5,15.082250992457071,32.52055371337467,3.78745198779636,14.957543805200192,66.86392435924047,15.761894239187866,0.9611111111111112,1.0,158.0
44274.0,15.235268482897016,32.25546363194783,3.8606249226464167,14.957835238364837,66.80652962908563,15.144146266700613,1.0,0.9916666666666668,159.0
44274.5,15.313974636130864,32.896719148423934,3.91869803931978,14.94189758493772,67.62472034223481,15.604622177131594,0.9472222222222222,1.0,160.0
44275.0,14.854548519187505,31.27969846990373,3.8256461567348894,14.684654150184038,65.15284019222794,15.297115723938512,0.9916666666666668,0.9930555555555556,161.0
44275.5,14.50468524561988,31.83329731358422,3.785084907213847,14.358483915971334,65.03865009689989,16.976663198560658,1.0,0.9638888888888888,162.0
44276.0,14.79093542098999,31.57639193799761,3.855576805273692,14.365685032042933,65.09555697662937,17.937326145220432,1.0,0.9944444444444444,163.0
44276.5,14.117913722991943,31.544801908069186,3.9293499191602073,14.51426316071512,64.34920542209309,17.379484555335655,1.0,0.9916666666666668,164.0
44277.0,13.889438936445448,31.00170071654849,3.768918799029456,13.991022161542626,63.16896798600679,16.98616411054265,0.9916666666666668,1.0,165.0
44277.5,12.295037027432894,25.256126823503937,2.969447442014805,11.183278925336587,52.07302790454124,20.47583007467201,0.7097222222222223,0.8805555555555555,166.0
44278.0,15.626708636018964,32.21607767475976,4.087488020790948,14.48279528948996,66.85352622999085,16.996658026557835,1.0,1.0,167.0
44278.5,15.864286487632327,32.7001561721166,4.201267419921027,14.56848156592912,67.78983194968767,16.23293622394507,1.0,0.9847222222222224,168.0
44279.0,15.978473280535804,31.882692850960627,4.222525774108039,14.962089215053451,67.03734158774218,15.526957081366929,1.0,1.0,169.0
44279.5,15.065944788191054,31.39617354075114,4.13955446879069,14.195463608037162,65.14097743530809,16.92934663541519,1.0,0.9833333333333332,170.0
44280.0,11.546707347946034,24.040557710660828,2.982599303250512,10.39302388312709,49.368233469366615,27.937550172237675,0.6888888888888889,0.9236111111111112,171.0
44280.5,13.357083634121553,28.032497951471143,3.452869935375121,11.974541853955532,57.2375824331487,22.600872803641312,0.8277777777777777,0.9416666666666668,172.0
44281.0,7.541353519551569,16.2857842733378,1.5308837217702107,6.381743916180902,32.1417944412682,33.08476099294003,0.8458333333333333,0.2486111111111111,173.0
44281.5,15.443500524097018,33.04296747048696,4.134005332655377,14.010371101150913,67.09927908471889,18.23109693989071,1.0,0.9861111111111112,174.0
44282.0,15.524685940477584,31.89178076585134,4.081300644079844,14.25528805874702,66.15687740070538,18.017924091353127,1.0,0.9861111111111112,175.0
44282.5,15.285596266057755,33.15520051055484,4.104000099500021,14.101311506201617,67.1410651293428,19.528697995923583,0.9888888888888888,1.0,176.0
44283.0,14.586917422877418,30.65359754032559,3.958605725235409,13.788333714450264,63.409958773631054,21.552312559985765,1.0,0.9930555555555556,177.0
44283.5,14.2923768374655,31.927571908632917,3.976223068767124,13.852721962800327,64.55064260973272,20.77341232464925,1.0,0.9819444444444444,178.0
44284.0,15.286315064960055,31.615064062012568,4.03099718425009,14.19514270660778,65.588195175305,19.56697616386162,0.9888888888888888,0.9736111111111112,179.0
44284.5,15.011913957860736,33.42250877221425,4.026550365818872,14.198946289376666,67.21090475733702,19.601820021917128,1.0,0.9847222222222224,180.0
44285.0,11.990026100166142,25.2389017071161,2.9268925845416054,10.972191605879924,51.584244317062094,28.635579611542656,0.6986111111111111,0.8916666666666667,181.0
44285.5,15.01300214793947,31.999512283007306,3.687110708819495,13.75797556796331,64.96048693417171,19.317826483097846,1.0,0.8944444444444445,182.0
44286.0,15.346999649206795,31.867525029182435,3.900829447640313,14.104991268946064,65.71494164450301,18.90641465740381,1.0,1.0,183.0
44286.5,15.708000515566932,32.693183708190915,3.907140956984626,14.209548761612838,67.04145380606253,18.117503625724986,1.0,1.0,184.0
44287.0,16.209661508931053,32.69104430145688,4.013042559888628,14.6426533639431,68.06429742773373,18.517590349374903,1.0,1.0,185.0
44287.5,15.6740782406595,33.11401651435428,3.9457555532455446,14.38557505177127,67.66219608353244,19.317222055112275,1.0,1.0,186.0
44288.0,13.285808567868338,27.6445584250821,3.2737944414218267,12.26509683256348,56.95999226859874,26.257010573665067,1.0,0.7930555555555555,187.0
44288.5,9.26145643658108,21.04798167679045,2.022369855642318,8.335023496572912,41.18955890770562,35.87586602400914,1.0,0.3972222222222222,188.0
44289.0,15.860050898128083,32.53039770921071,4.062288064426846,14.62704107819332,67.58052690749368,19.65058846864651,0.9875,1.0,189.0
44289.5,16.95552716255188,33.4259526597129,4.098847208420436,14.645598156584631,69.66166600849894,19.464422713394477,0.9944444444444444,1.0,190.0
44290.0,17.769810518953534,33.003015886412726,4.17142687175009,14.738427981403138,70.17945272127787,19.333355792449595,0.9875,1.0,191.0
44290.5,12.805894690089756,27.529793679714203,3.199420835574468,11.745648012294744,55.79448310242862,32.162633301099774,0.7222222222222222,1.0,192.0
44291.0,15.945646554893916,33.52012577586704,4.264221930503846,14.95707141045067,69.18324737168021,18.409434262142085,0.9930555555555556,1.0,193.0
44291.5,15.130558466911316,34.26224595175849,4.280054814285702,14.65044293168208,68.91763090123422,17.296472444699447,0.9611111111111112,1.0,194.0
44292.0,15.47657310962677,33.91958709292942,4.263190836376614,14.68869629999002,68.94422991110218,18.100653856705318,1.0,1.0,195.0
44292.5,15.016056112448377,34.3140113486184,4.366565197043949,14.58262826320198,68.85417005932993,20.06284043637788,0.9819444444444444,1.0,196.0
44293.0,15.121742101510366,32.7160262770123,4.200338243113624,14.47800403825111,67.07508489216367,21.13409530267029,0.9833333333333332,1.0,197.0
44293.5,14.534348305066429,32.97486818101671,4.149640072716607,14.192760550737797,66.44708838836394,20.95618177215656,1.0,0.8097222222222222,198.0
44294.0,15.52612639400694,33.14132974147797,4.367876334985097,14.957463665803273,68.52689597871569,20.81977933973237,1.0,1.0,199.0
44294.5,15.46494725677702,33.92894082069397,4.425636310709847,14.799535453981823,69.20970821446842,21.028483331670497,1.0,1.0,200.0
44295.0,15.35789469745424,32.32887543042501,4.353543236520555,14.716447886162332,67.26131467852328,20.9773196686318,1.0,1.0,201.0
44295.5,15.238777237468296,32.98759588400523,4.514287899600135,14.559644137612649,67.79876515347925,18.612562326836184,0.9847222222222224,1.0,202.0
44296.0,15.038103008270264,32.30288724899292,4.453153631422254,14.522405854860942,66.84180313878589,21.44090143823696,1.0,1.0,203.0
44296.5,15.2256461236212,33.410664002100624,4.658437160650889,14.660706952048672,68.48953561666939,21.339540628517494,0.9847222222222224,1.0,204.0
44297.0,15.325492849614886,32.78774976465437,4.7004727602005,14.707693157676191,68.00875415744053,20.489296269179807,0.9944444444444444,1.0,205.0
44297.5,14.97243919240104,32.651903571022885,4.614507439401415,14.512734925250212,67.24697227825722,20.811506039816127,0.9916666666666668,0.9930555555555556,206.0
44298.0,9.760985914278878,20.915953168314363,2.590596067168129,8.796888202393893,42.47016195009799,27.090965629978896,0.3402777777777778,0.8222222222222222,207.0
44298.5,15.00320808092753,33.512684596909416,4.478551561302609,14.31409573422538,67.83582051992417,19.88162120852996,0.9875,1.0,208.0
44299.0,14.870622159375085,32.06848561498854,4.4407663742701216,14.24996735321151,66.11985126137733,19.57553775628166,1.0,1.0,209.0
44299.5,14.815226328372956,33.56975311438243,4.547575161192152,14.24404216375616,67.76808276739385,20.98592776298148,1.0,1.0,210.0
44300.0,14.757699513435364,32.342324471473695,4.523829415109423,14.238008729285664,66.37357029616832,22.798687005748494,1.0,1.0,211.0
44300.5,14.715726889504326,33.86387591626909,4.715383247534434,14.203188491861026,68.07979558606942,21.215301668572057,1.0,1.0,212.0
44301.0,14.755688018269009,32.349897805849714,4.610770858658684,14.27573595907953,66.48083201977941,22.38776620421184,1.0,1.0,213.0
44301.5,14.260243850284152,34.15036595662435,4.753718433115218,14.361338278982377,68.0607344839308,20.083538498511647,1.0,1.0,214.0
44302.0,14.676000006993611,32.51617457601759,4.647535337342156,14.268019060956108,66.6364028275013,20.50429933649841,1.0,1.0,215.0
44302.5,14.36790769232644,34.250789414511786,4.8130220399962536,14.526412944619857,68.49278620146215,20.290225373527115,1.0,0.9930555555555556,216.0
44303.0,14.754989936616685,32.826869405640494,4.726601502630445,14.361027458517087,67.19125020160443,19.11893157857308,0.9819444444444444,1.0,217.0
44303.5,14.130766342745886,33.77531208992004,4.79466421869066,14.391688091225094,67.55930341084799,22.42119773759608,0.9875,1.0,218.0
44304.0,10.961087138648145,25.62455648845579,3.3394386968083887,10.16374441561024,50.64903146455893,63.94058192070153,0.6944444444444444,0.7416666666666667,219.0
44304.5,6.553745020429293,13.156009013857693,1.376169066462252,4.887449040225611,26.394391446387814,18.04800864101193,0.2777777777777778,0.7444444444444445,220.0
44305.0,18.69168231752184,26.634895632002088,4.011312645011478,15.218216566111533,65.03155456503154,18.133087953085223,1.0,1.0,221.0
44305.5,18.310342971483863,27.8837131023407,4.227385550075107,15.450961540477389,66.33579964207634,19.295999760622166,1.0,0.9930555555555556,222.0
